,id,title,overview,popularity,release_date,vote_average,vote_count,genre_ids,genres,actors,director,log_popularity,popularity_bin,degree
59,616446,Brothers,"A reformed criminal's attempt at going straight is derailed when he reunites with his sanity-testing twin brother on a road trip for the score of a lifetime. Dodging bullets, the law, and an overbearing mother along the way, they must heal their severed family bond before they end up killing each other.",303.169,2024-10-10,6.058,182,"[28, 35, 80]","['Action', 'Comedy', 'Crime']","['Josh Brolin', 'Peter Dinklage', 'Glenn Close', 'Brendan Fraser', 'Taylour Paige']",Max Barbakow,5.7175834679919895,Top,11
60,1010581,My Fault,"Noah must leave her city, boyfriend, and friends to move into William Leister's mansion, the flashy and wealthy husband of her mother Rafaela. As a proud and independent 17 year old, Noah resists living in a mansion surrounded by luxury. However, it is there where she meets Nick, her new stepbrother, and the clash of their strong personalities becomes evident from the very beginning.",344.722,2023-06-08,7.918,3052,"[10749, 18]","['Romance', 'Drama']","['Nicole Wallace', 'Gabriel Guevara', 'Marta Hazas', 'Iván Sánchez', 'Eva Ruiz']",Domingo González,5.84563498389605,Top,10
61,991610,Invasion,"When neighboring country Veragua suddenly attacks Curaçao and Aruba, the Dutch government is taken completely by surprise. The conflict escalates rapidly. Three young Navy recruits must figure out what is the right thing to do.",291.045,2024-04-11,4.9,10,"[28, 18, 53]","['Action', 'Drama', 'Thriller']","['Tarikh Janssen', 'Gijs Blom', 'Ortál Vriend', 'Jasha Rudge', 'Fedja van Huêt']",Bobby Boermans,5.67690789998366,Top,11
62,482600,Japanese Mom,"""Innocent face, D-cup breasts and perfect intercourse skills! Son, this is not your girlfriend anymore but your mother!""  Ki-ho brings Yuki from Japan to marry her. However, he starts cheating on her with his ex-girlfriend in Korea.  Min-cheol comforted Yuki and thought of her as his daughter-in-law, but one day he realizes he is looking at her as a woman.  In the end, Yuki and Min-cheol have intercourse without Ki-ho knowing...",322.984,2017-02-09,6.179,28,"[10749, 18]","['Romance', 'Drama']","['Jeon Ji-hak', 'Choi Min-ho', 'Saki Mizumi', 'Ha Roo', 'Ahn So-hee']",Kim Moo-won,5.780694131856913,Top,10
63,1151949,The Shadow Strays,"Skilled in the art of killing, a young assassin defies her mentor to save a boy from a ruthless crime syndicate — and she'll destroy anyone in her path.",345.97,2024-09-10,7.4,145,"[28, 80, 53]","['Action', 'Crime', 'Thriller']","['Aurora Ribero', 'Hana Malasan', 'Andri Mashadi', 'Adipati Dolken', 'Kristo Immanuel']",Timo Tjahjanto,5.849238320877969,Top,11
64,1079091,It Ends with Us,"When a woman's first love suddenly reenters her life, her relationship with a charming, but abusive neurosurgeon is upended, and she realizes she must learn to rely on her own strength to make an impossible choice for her future.",291.606,2024-08-07,7.225,1041,"[10749, 18]","['Romance', 'Drama']","['Blake Lively', 'Justin Baldoni', 'Jenny Slate', 'Brandon Sklenar', 'Hasan Minhaj']",Justin Baldoni,5.678826994185762,Top,10
65,1255208,Bag of Lies,"Desperate to save his dying wife, Matt turns to The Bag, an ancient relic with dark magic. The cure demands a chilling ritual and strict rules. As his wife heals, Matt's sanity unravels, facing terrifying consequences.",226.459,2024-03-29,6.0,25,"[27, 53]","['Horror', 'Thriller']","['John Wells', 'Madison Pullins', 'Patrick Taft', 'Brandi Botkin', 'Terry Tocantins']",David Andrew James,5.4269700023692495,Top,10
66,1292359,"Hello, Love, Again","Five years on from when Joy said goodbye to Ethan and Hong Kong to pursue her dreams in Canada. After fighting for their love to conquer the time, distance and a global shutdown that kept them apart, Joy and Ethan meet again in Canada but realize that they have also changed a lot, individually.",275.982,2024-11-13,9.0,1,"[10749, 18]","['Romance', 'Drama']","['Kathryn Bernardo', 'Alden Richards', 'Joross Gamboa', 'Valerie Concepcion', 'Kevin Kreider']",Cathy Garcia-Sampana,5.623952522126462,Top,10
67,1011985,Kung Fu Panda 4,"Po is gearing up to become the spiritual leader of his Valley of Peace, but also needs someone to take his place as Dragon Warrior. As such, he will train a new kung fu practitioner for the spot and will encounter a villain called the Chameleon who conjures villains from the past.",258.146,2024-03-02,7.1,2698,"[16, 10751, 14, 28]","['Animation', 'Family', 'Fantasy', 'Action']","['Jack Black', 'Awkwafina', 'Viola Davis', 'Dustin Hoffman', 'Bryan Cranston']",Mike Mitchell,5.557391609440383,Top,12
68,639720,IF,"After discovering she can see everyone's imaginary friends, a girl embarks on a magical adventure to reconnect forgotten imaginary friends with their kids.",294.144,2024-05-08,7.28,1005,"[35, 14, 10751]","['Comedy', 'Fantasy', 'Family']","['Cailey Fleming', 'Ryan Reynolds', 'John Krasinski', 'Fiona Shaw', 'Steve Carell']",John Krasinski,5.6874633728336175,Top,11
69,653346,Kingdom of the Planet of the Apes,"Several generations following Caesar's reign, apes – now the dominant species – live harmoniously while humans have been reduced to living in the shadows. As a new tyrannical ape leader builds his empire, one young ape undertakes a harrowing journey that will cause him to question all he's known about the past and to make choices that will define a future for apes and humans alike.",279.667,2024-05-08,7.111,3186,"[878, 12, 28]","['Science Fiction', 'Adventure', 'Action']","['Owen Teague', 'Freya Allan', 'Kevin Durand', 'Peter Macon', 'William H. Macy']",Wes Ball,5.637168913221967,Top,11
70,748783,The Garfield Movie,"Garfield, the world-famous, Monday-hating, lasagna-loving indoor cat, is about to have a wild outdoor adventure! After an unexpected reunion with his long-lost father – scruffy street cat Vic – Garfield and his canine friend Odie are forced from their perfectly pampered life into joining Vic in a hilarious, high-stakes heist.",289.111,2024-04-30,7.113,1084,"[16, 35, 10751, 12, 28]","['Animation', 'Comedy', 'Family', 'Adventure', 'Action']","['Chris Pratt', 'Samuel L. Jackson', 'Hannah Waddingham', 'Ving Rhames', 'Nicholas Hoult']",Mark Dindal,5.670263608367815,Top,13
71,1288575,Bila Esok Ibu Tiada,"It tells the story of a family with four children consisting of 1 boy and 3 girls. The four children are very dependent on their parents, especially their mother. Until one day, these four siblings had to accept the fate of their mother's passing.",319.548,2024-11-14,8.0,1,"[18, 10751]","['Drama', 'Family']","['Christine Hakim', 'Adinia Wirasti', 'Fedi Nuril', 'Amanda Manopo', 'Yasmin Napper']",Rudi Soedjarwo,5.770032031137558,Top,10
72,1145491,Operation Black Ops,"A group of mercenaries are hired to overthrow a Neo-Nazi stronghold nestled deep in the heart of Texas, only to discover they are protecting nuclear codes that could ignite World War III.",332.611,2023-07-11,5.8,38,"[28, 53]","['Action', 'Thriller']","['Tito Ortiz', 'Cristiane Justino', 'Mike Ferguson', 'Kelsey Johnson', 'Mike Markoff']",Jamaal Burden,5.809975643562077,Top,10
73,718821,Twisters,"As storm season intensifies, the paths of former storm chaser Kate Carter and reckless social-media superstar Tyler Owens collide when terrifying phenomena never seen before are unleashed. The pair and their competing teams find themselves squarely in the paths of multiple storm systems converging over central Oklahoma in the fight of their lives.",244.32,2024-07-10,6.9,1799,"[53, 28]","['Thriller', 'Action']","['Daisy Edgar-Jones', 'Glen Powell', 'Anthony Ramos', 'Brandon Perea', 'Maura Tierney']",Lee Isaac Chung,5.502563480757783,Top,10
74,824003,Diabolik - Who Are You?,"Captured by a ruthless gang of bank robbers, foes Diabolik and Ginko find themselves facing certain death. While Eva Kant and Altea forge an unlikely alliance to rescue their lovers, Diabolik reveals his mysterious past to the Inspector.",246.56,2023-11-30,6.3,103,"[80, 28]","['Crime', 'Action']","['Giacomo Gianniotti', 'Miriam Leone', 'Valerio Mastandrea', 'Monica Bellucci', 'Pier Giorgio Bellocchio']",Marco Manetti,5.511652976871161,Top,10
75,157336,Interstellar,The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,433.509,2014-11-05,8.442,35609,"[12, 18, 878]","['Adventure', 'Drama', 'Science Fiction']","['Matthew McConaughey', 'Anne Hathaway', 'Michael Caine', 'Jessica Chastain', 'Casey Affleck']",Christopher Nolan,6.074216657954677,Top,11
76,1329336,The Bad Guys: Haunted Heist,The crafty Bad Guys crew embarks on a high-stakes Halloween heist to swipe a priceless amulet from a spooky mansion. What could go wrong?,227.466,2024-10-02,7.2,84,"[16, 35]","['Animation', 'Comedy']","['Michael Godere', 'Ezekiel Ajeigbe', 'Raul Ceballos', 'Chris Diamantopoulos', 'Mallory Low']",Kevin Peaty,5.431387402764056,Top,10
77,972614,Knox Goes Away,"A contract killer, after being diagnosed with a fast-moving form of dementia, is presented with the opportunity to redeem himself by saving the life of his estranged adult son. But to do so, he must race against the police closing in on him as well as the ticking clock of his own rapidly deteriorating mind.",306.452,2024-03-15,6.7,222,"[80, 53, 28]","['Crime', 'Thriller', 'Action']","['Michael Keaton', 'Al Pacino', 'Marcia Gay Harden', 'James Marsden', 'Suzy Nakamura']",Michael Keaton,5.728318977501105,Top,11
78,1153291,Private call,"A mysterious phone call will change the life of the writer Valentino Lombardi and his family. He will be violently harassed by a psychopath who will play the bloodiest and most macabre horror story with him. But that's not all, for years he has studied it and will take revenge by torturing anyone who meddles. They must fight to survive and face such an atrocity. Who is it? And what do you want?",241.094,2023-07-11,5.0,1,"[53, 28]","['Thriller', 'Action']","['Gabriel Ng', 'Carolina Herrera', 'Santiago Rodríguez', 'Christian Cosse']",Gabriel Ng,5.4893260804894455,Top,9
79,1104171,Meet Me Next Christmas,"On a quest to meet the man of her dreams, a hopeless romantic races across New York City to find a ticket to a sold-out Pentatonix Christmas concert.",217.91,2024-11-05,6.321,109,"[10749, 35, 10770]","['Romance', 'Comedy', 'TV Movie']","['Christina Milian', 'Devale Ellis', 'Kofi Siriboe', 'Kalen Allen', 'Mitch Grassi']",Rusty Cundieff,5.388660686445639,Top,11
80,762441,A Quiet Place: Day One,"As New York City is invaded by alien creatures who hunt by sound, a woman named Sam fights to survive with her cat.",235.027,2024-06-26,6.8,2116,"[27, 878, 53]","['Horror', 'Science Fiction', 'Thriller']","[""Lupita Nyong'o"", 'Joseph Quinn', 'Alex Wolff', 'Djimon Hounsou', 'Eliane Umuhire']",Michael Sarnoski,5.463946205261315,Top,11
81,1361292,Cellar Door,"Looking for a fresh start after a miscarriage, a couple find themselves being gifted the house of their dreams with one caveat - they can never open the cellar door. Whether they can live without knowing triggers shocking consequences.",224.824,2024-10-31,6.6,43,[53],['Thriller'],"['Jordana Brewster', 'Scott Speedman', 'Laurence Fishburne', 'Addison Timlin', 'Chris Conner']",Vaughn Stein,5.419755934818419,Top,9
82,365177,Borderlands,"Returning to her home planet, an infamous bounty hunter forms an unexpected alliance with a team of unlikely heroes. Together, they battle monsters and dangerous bandits to protect a young girl who holds the key to unimaginable power.",224.351,2024-08-07,5.844,793,"[28, 878, 35]","['Action', 'Science Fiction', 'Comedy']","['Cate Blanchett', 'Kevin Hart', 'Edgar Ramírez', 'Jamie Lee Curtis', 'Ariana Greenblatt']",Eli Roth,5.417659186668414,Top,11
83,1373893,Joni pata de conejo,,253.05,2024-10-11,6.5,5,[28],['Action'],"['Jose Valero', 'Gregor Acuña-Pohl']",Ismael Vazquez Nervión,5.537531098039741,Top,6
84,823464,Godzilla x Kong: The New Empire,"Following their explosive showdown, Godzilla and Kong must reunite against a colossal undiscovered threat hidden within our world, challenging their very existence – and our own.",283.596,2024-03-27,7.1,3801,"[28, 12, 878]","['Action', 'Adventure', 'Science Fiction']","['Rebecca Hall', 'Brian Tyree Henry', 'Dan Stevens', 'Kaylee Hottle', 'Alex Ferns']",Adam Wingard,5.651070630743209,Top,11
85,1290287,Hot Frosty,"When a young widow's magic scarf brings a dashing snowman to life, can he help her rediscover romance, laughter and holiday cheer before he melts away?",284.5,2024-11-12,6.4,77,"[10749, 35]","['Romance', 'Comedy']","['Lacey Chabert', 'Dustin Milligan', 'Craig Robinson', 'Joe Lo Truglio', 'Katy Mixon']",Jerry Ciccoritti,5.654242029096065,Top,10
86,783110,Smugglers,"During the 1970s, in Kunchon, there were women divers who were able to dive without equipment, including two best friends Choon-ja and Jin-sook, Jin-sook's brother and Hammer. They always collected seafood under water for living. But, as fewer factories started to be built near the beach, the women divers started to have trouble with what they were doing for living. Without any choice, the ship crews decided to join the smuggling business in the water to seek a way for their living. But the smuggling business in their village got too big for Jin-sook's family to handle and the peaceful village was gradually broken.",245.898,2023-07-26,6.6,47,"[80, 28]","['Crime', 'Action']","['Kim Hye-soo', 'Yum Jung-ah', 'Zo In-sung', 'Park Jeong-min', 'Kim Jong-soo']",Ryoo Seung-wan,5.5089752958728,Top,10
87,592695,Pleasure,"19 year old Linnéa leaves her small town in Sweden and heads for Los Angeles with the aim of becoming the world's next big porn star, but the road to her goal turns out to be bumpier than she imagined.",330.896,2021-10-08,6.231,545,[18],['Drama'],"['Sofia Kappel', 'Zelda Morrison', 'Tee Reel', 'Evelyn Claire', 'Chris Cock']",Ninja Thyberg,5.804821666830467,Top,9
88,940551,Migration,"After a migrating duck family alights on their pond with thrilling tales of far-flung places, the Mallard family embarks on a family road trip, from New England, to New York City, to tropical Jamaica.",242.795,2023-12-06,7.4,1800,"[16, 28, 12, 35, 10751]","['Animation', 'Action', 'Adventure', 'Comedy', 'Family']","['Kumail Nanjiani', 'Elizabeth Banks', 'Caspar Jennings', 'Tresi Gazal', 'Awkwafina']",Benjamin Renner,5.496327708223249,Top,13
