,id,title,overview,popularity,release_date,vote_average,vote_count,genre_ids,genres
1328,455476,Knights of the Zodiac,"When a headstrong street orphan, Seiya, in search of his abducted sister unwittingly taps into hidden powers, he discovers he might be the only person alive who can protect a reincarnated goddess, sent to watch over humanity. Can he let his past go and embrace his destiny to become a Knight of the Zodiac?",66.146,2023-04-27,6.4,1126,"[14, 28, 12]","['Fantasy', 'Action', 'Adventure']"
1329,10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,"Jesse Walsh moves with his family into the home of the lone survivor from a series of attacks by dream-stalking monster, Freddy Krueger. There, he is bedeviled by nightmares and inexplicably violent impulses.",38.359,1985-11-01,5.8,1855,[27],['Horror']
1330,615777,Babylon,"A tale of outsized ambition and outrageous excess, tracing the rise and fall of multiple characters in an era of unbridled decadence and depravity during Hollywood's transition from silent films to sound films in the late 1920s.",63.132,2022-12-22,7.4,3061,"[18, 35]","['Drama', 'Comedy']"
1331,397243,The Autopsy of Jane Doe,"Father and son coroners receive a mysterious unidentified corpse with no apparent cause of death. As they attempt to examine the ""Jane Doe,"" they discover increasingly bizarre clues that hold the key to her terrifying secrets.",41.851,2016-12-21,6.8,4232,"[27, 9648]","['Horror', 'Mystery']"
1332,242582,Nightcrawler,"When Lou Bloom, desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story. Aiding him in his effort is Nina, a TV-news veteran.",53.337,2014-10-23,7.706,10716,"[80, 18, 53]","['Crime', 'Drama', 'Thriller']"
1333,13394,Shrek the Halls,"The Christmas tree isn't the only thing green in this new holiday classic. Shrek is back and trying to get into the spirit of the season. After promising Fiona and the kids a Christmas they'll remember, he is forced to take a crash course in the holiday. But just when he thinks he has everything for their quiet family Christmas just right, there is a knock at the door.",43.345,2007-11-28,6.4,843,"[12, 16, 35, 14, 10751]","['Adventure', 'Animation', 'Comedy', 'Fantasy', 'Family']"
1334,899082,Harry Potter 20th Anniversary: Return to Hogwarts,"An enchanting making-of story told through all-new in-depth interviews and cast conversations, inviting fans on a magical first-person journey through one of the most beloved film franchises of all time.",37.859,2022-01-01,7.312,3300,[99],['Documentary']
1335,804150,Cocaine Bear,"Inspired by a true story, an oddball group of cops, criminals, tourists and teens converge in a Georgia forest where a 500-pound black bear goes on a murderous rampage after unintentionally ingesting cocaine.",70.619,2023-02-22,6.1,2010,"[53, 35, 80]","['Thriller', 'Comedy', 'Crime']"
1336,527435,The Christmas Chronicles,"Siblings Kate and Teddy try to prove Santa Claus is real, but when they accidentally cause his sleigh to crash, they have to save Christmas.",41.845,2018-11-22,7.147,2143,"[35, 12, 10751, 14]","['Comedy', 'Adventure', 'Family', 'Fantasy']"
1337,235,Stand by Me,"After learning that a boy their age has been accidentally killed near their rural homes, four Oregon boys decide to go see the body. On the way, Gordie,  Vern, Chris and Teddy encounter a mean junk man and a marsh full of leeches, as they also learn more about one another and their very different home lives. Just a lark at first, the boys' adventure evolves into a defining event in their lives.",40.336,1986-08-08,7.9,5840,"[80, 18]","['Crime', 'Drama']"
1338,89,Indiana Jones and the Last Crusade,"In 1938, an art collector appeals to eminent archaeologist Dr. Indiana Jones to embark on a search for the Holy Grail. Indy learns that a medieval historian has vanished while searching for it, and the missing man is his own father, Dr. Henry Jones Sr.. He sets out to rescue his father by following clues in the old man's notebook, which his father had mailed to him before he went missing. Indy arrives in Venice, where he enlists the help of a beautiful academic, Dr. Elsa Schneider, along with Marcus Brody and Sallah. Together they must stop the Nazis from recovering the power of eternal life and taking over the world!",42.333,1989-05-24,7.9,10063,"[12, 28]","['Adventure', 'Action']"
1339,490132,Green Book,"Tony Lip, a bouncer in 1962, is hired to drive pianist Don Shirley on a tour through the Deep South in the days when African Americans, forced to find alternate accommodations and services due to segregation laws below the Mason-Dixon Line, relied on a guide called The Negro Motorist Green Book.",48.833,2018-11-16,8.24,11545,"[18, 36]","['Drama', 'History']"
1340,801688,Kalki 2898-AD,"In the year 2898 AD, around 6000 years after Kurukshetra war, Ashwatthama gears up for his final battle of redemption at the sign of hope in a dystopian world and Bhairava, a wisecracking and self-interested bounty hunter, tired of the perilous life becomes the hurdle in the process.",69.749,2024-06-26,6.366,93,"[18, 28, 14, 878]","['Drama', 'Action', 'Fantasy', 'Science Fiction']"
1341,517764,The Farm,"The young couple Nora and Alec are on their way back from a long road trip. In a  desert town they want to take a break, but when they wake up the next morning, they are no longer in the motel where they had actually checked in. Overnight, the by a group of crazed killers wearing animal masks, have been abducted.  What would happen if people were treated like cattle for slaughter? On the farm, this horrific idea comes true. As Nora and Alec soon find out, they are not the only ones locked in cages, fattened up and fed only to be slaughtered, disemboweled and eaten as a delicacy by their torturers. For the young couple begins a fight for bare survival.",55.581,2019-04-19,5.4,337,[27],['Horror']
1342,13461,Melissa P.,"An adolescent girl, living with her mother and her grandmother, will have her first sexual experiences in a heavy and excessive way.",51.064,2005-11-18,4.6,557,[18],['Drama']
1343,25195,Leap Year,"When yet another anniversary passes without a marriage proposal from her boyfriend, Anna decides to take action. Aware of a Celtic tradition that allows women to pop the question on Feb. 29, she plans to follow her lover to Dublin and ask him to marry her. Fate has other plans, however, and Anna winds up on the other side of the Emerald Isle with handsome, but surly, Declan -- an Irishman who may just lead Anna down the road to true love.",72.908,2010-01-08,6.888,2009,"[10749, 35]","['Romance', 'Comedy']"
1344,481848,The Call of the Wild,"Buck is a big-hearted dog whose blissful domestic life is turned upside down when he is suddenly uprooted from his California home and transplanted to the exotic wilds of the Yukon during the Gold Rush of the 1890s. As the newest rookie on a mail delivery dog sled team—and later its leader—Buck experiences the adventure of a lifetime, ultimately finding his true place in the world and becoming his own master.",59.568,2020-02-19,7.556,3686,"[12, 10751, 18]","['Adventure', 'Family', 'Drama']"
